x,y,population_density,traffic_flow,competitor_count,is_commercial
56.127719756949624,11.797248362806156,1811.7196485354968,1512.7536435458396,3,0
77.0967179954561,4.515136441229195,88.57222928219446,661.8575668437973,0,0
49.379559636439076,43.789988714291226,10187.753714275026,1942.6868505099192,4,1
52.27328293819941,84.39934719420248,2361.75494090204,1953.9269423208168,0,0
42.75410183585496,26.240837648930192,4373.804452894549,1600.9356756495715,5,1
2.541912674409519,42.17126175259164,1050.5539193368973,654.3081012980599,1,0
10.789142699330444,3.9922532563751223,727.1456583816473,377.58996470620434,0,0
3.142918568673425,44.907851413487585,612.4067392630761,501.1992485693996,1,0
63.64104112637804,57.761308063713365,7198.830668373275,1144.3436529175744,3,0
31.435598107632668,57.090705375214476,6052.268581772004,606.644793887195,2,0
50.85706911647028,33.242669217436514,7247.724459111873,1902.5110318529569,3,1
90.7566473926093,31.55331806631355,1202.787749621625,485.5528692719037,0,0
24.929222914887493,10.662361893659789,829.8989843444286,476.08138366045944,0,0
41.038292303562976,36.67983206462684,7276.239099656193,1422.3525376672862,2,1
75.55511385430486,9.949466887296465,1044.637208495464,522.290849367885,0,0
22.879816549162246,76.65959447120517,1546.2982088242265,602.8864748767664,2,0
7.697990982879299,96.62742977481858,379.79386552173406,465.9233542300385,0,0
28.9751452913768,97.00744566667069,277.0377231945691,772.3569709367111,1,0
16.122128725400444,86.50710993753938,579.5291259827044,405.0533674257784,0,0
92.96976523425731,60.07921493396191,841.9182295706519,374.95455940967247,1,0
80.8120379564417,70.086569724388,1826.4755758610697,705.6522666345411,1,0
63.34037565104234,28.520580268041407,4383.832239547371,1050.2937053146056,2,0
87.14605901877177,63.077042017262066,1842.5832130467697,370.42176517373827,2,0
80.36720768991145,45.56495494398774,2861.2291441520833,340.7098512468731,2,0
18.657005888603585,48.20173397769325,2694.9539561614242,618.5479052244503,2,1
89.25589984899777,75.7776560375158,1271.1862201673396,466.54531483067433,0,0
53.93422419156507,28.191835559725163,5706.0237069021705,1862.921434043119,2,0
80.74401551640625,31.803961169451988,1312.8149560019547,497.37296650222595,0,0
89.60912999234932,92.46417911286366,-21.870964133265886,601.882190175953,0,0
31.800347497186387,5.622429485097225,20.14436829037652,768.3594476948687,0,0
11.005192452767677,48.56342984133404,1205.5164165775532,735.1538250290411,0,0
22.793516254194166,91.28008004078617,-470.4672236079154,550.425621933183,0,0
42.71077886262563,61.0363007818157,7994.805058927918,1756.2238356434164,2,1
81.80147659224932,54.64070742121321,2407.1330716423404,590.074078095082,1,0
86.07305832563435,24.974417922935523,916.6351608676505,498.5962018823628,1,0
0.6952130531190703,34.327548906444825,-135.19317856839103,441.31079589220815,0,0
51.07473025775657,85.20484158046929,2145.9319322328197,2024.558521241811,1,0
41.7411003148779,55.921813176845816,8664.415555977179,1617.5479789232472,9,1
22.210781047073024,51.47421937567799,4248.938985623442,474.30538591898824,1,0
11.98653673336828,9.957971354002893,644.7816083271279,517.7259876776113,0,1
33.7615171403628,1.6028156455123121,620.4602234912893,1024.9483818826518,0,0
94.29097039125192,96.36851886870491,-39.38743474760028,707.0772513942835,0,0
32.320293202075526,37.698616728684165,6195.32525950608,899.7407919718823,3,0
51.87906217433661,60.32130620995043,8248.776713711877,2160.0267968321277,3,1
70.30189588951778,7.971507318728499,235.57436901317544,628.083986499386,0,0
36.3629602379294,68.31142857230465,5186.994571302022,1162.11096527597,4,1
97.17820827209607,93.2566708705961,735.9027596941079,633.8739732332433,1,0
96.24472949421113,57.56652529974197,581.9200394553402,410.4007259180968,0,0
25.178229582536417,12.611532237541056,751.6185459361675,520.3384240947747,0,0
49.72485058923854,58.172152747347674,8765.650308134796,2173.222779650271,5,1
30.087830981676966,76.63472131046524,2793.5875505302074,609.0825644311525,3,0
28.484049437746762,40.64165365740187,5311.034133553592,514.0835928035392,5,0
3.6886947354532795,87.98377479414678,349.56135385022526,652.8311832172996,0,0
60.956433397989684,64.86829533573645,6339.869829895982,1442.7150228351554,1,1
50.26790232288615,89.92489182892025,1151.4119165112313,2042.6738335617113,0,0
5.147875124998935,62.35053112473372,280.558691756411,495.4931506654059,0,0
27.864646423661142,13.128797200482422,1015.9650519488512,585.6048365333284,0,0
90.82658859666537,30.96917111051891,467.52187668925524,528.5551826848257,0,0
23.95618906669724,20.17949482524569,1056.1648163230734,708.4729501978347,2,1
14.48948720912231,90.88264977168623,128.81048486972622,526.597379574466,0,0
48.9452760277563,76.04000672874827,4131.708740073204,2208.375767493519,2,0
98.56504541106007,67.6398368910006,193.98408903344344,410.2171394084402,0,0
24.20552715115004,30.096631963162167,2792.9875190799435,551.8950567226229,3,0
67.21355474058785,18.40447720502135,2006.2084111910174,803.6278410160367,1,0
76.16196153287176,75.64510879889119,1781.6782716336306,440.44465071444114,3,0
23.763754399239968,47.41579458790797,4249.561484111333,532.706819185955,4,0
72.82163486118596,22.578955215062912,1739.9107447739548,652.6835569271611,1,0
36.77831327192532,61.66219781652751,6812.147494630595,1178.3009701064968,5,0
63.23058305935795,4.0333852138451975,617.8840974936982,1342.1871695753966,1,0
63.35297107608947,32.61702541282535,5033.981435812077,1161.5014453456256,6,1
53.57746840747585,46.85569945911347,10019.129418702181,2022.0332785279193,8,1
9.02897700544083,14.795833410940585,-3.854575750532092,506.94905301673055,0,0
83.5302495589238,98.46544775908396,157.26652027143095,673.2349794774902,0,0
32.07800649717358,20.909736458961426,2673.308762486571,1040.8813116536799,2,0
18.651851039985424,13.035313004326554,808.283804230432,564.128252667979,0,0
4.077514155476392,20.35348738868964,249.09427833921535,400.7736103644437,0,0
59.08929431882418,76.90611331597242,3540.0283711757347,1437.5371419588087,0,0
67.75643618422824,42.55056592718428,6575.150935392052,838.2532536264375,2,1
1.6587828927856152,56.541593975253804,713.0961776504349,545.6624402759951,0,0
51.2093058299281,2.1009156986360744,381.6323730789515,2058.914361588012,0,0
22.649577519793795,3.4431308573314556,22.88067077553245,581.6427980890646,0,0
64.51727904094498,44.582554982701616,6785.548749758033,1023.6367651925394,2,0
17.436642900499145,81.66552432016235,804.8237177064889,443.85362470712516,0,0
69.09377381024659,88.52388787075652,966.9819776301777,782.4581147832863,0,0
38.67353463005374,8.670656759564022,1347.9633454822028,1475.296010433183,0,0
93.67299887367345,53.836310210102276,1012.5765308179695,602.1010973528935,1,0
13.752094414599325,91.32296862792705,629.210456316363,555.5740305730659,0,0
34.10663510502585,38.797275439788635,6024.427955037075,1027.1652216604812,5,1
11.347352124058908,82.95658314283686,738.9216425301712,463.74837334981385,0,0
92.46936182785628,13.36956543994362,37.409663829515665,449.35525539968774,0,0
87.7339353380981,93.53944896677987,391.0149379397727,426.4355506460788,0,0
25.79416277151556,75.14233175313026,1743.868396332393,567.5979155753197,1,1
65.99840460341791,94.13343927869016,706.8618783535509,874.961828430727,0,0
81.72222002012158,67.66172335525064,1329.3327624206836,630.6210256942594,1,0
55.52008115994623,36.3403931999427,7543.582268858992,1740.490842909325,4,1
52.965057835600646,93.81811725247225,1029.34016673586,1855.2192838574815,1,0
24.18522909004517,27.556677630917846,2159.9691611792423,747.8394612603124,1,0
9.310276780589922,33.21725220617326,572.6253261773418,455.24344199865834,0,0
89.72157579533267,70.08084180017403,1094.3680522034351,515.9151019980434,0,0
90.04180571633304,76.53162995253862,528.0164551383674,545.6271275034034,1,0
63.31014572732679,92.94034838491538,652.6783495037954,1004.9069531447668,0,0
33.90297910487007,20.48024090562095,2446.291985601535,1034.1608897712028,0,0
34.92095746126609,79.7998035219224,3271.1725270461347,1044.9358604889358,0,0
72.59556788702393,73.85460533969635,2939.7438784853034,772.6335980048844,1,0
89.71102599525771,6.379455625359787,477.8858151813156,432.6424233419431,0,0
88.70864242651173,38.722314121020695,1441.4848143200775,510.74904089758655,0,0
77.98755458576238,28.27654570600986,2132.4484977802967,533.801086268483,1,0
64.20316461542878,30.44904243540304,4100.446977121361,1073.455674600877,3,1
8.413996499504883,98.29468795547008,-141.32159245966807,354.8020103504349,0,0
16.162871409461378,64.27774134799279,1708.4065075934373,515.9798605718681,1,0
89.85541885270793,71.76761577934995,196.89998423932775,357.88670596962794,0,0
60.642905965958995,97.66176373150091,160.12288321781244,1387.2173129979499,1,0
0.9197051616629648,37.72017824576387,-186.46039838823754,287.1439038188613,0,0
10.147154286603211,80.1840168452806,428.2435081736792,315.37496065569513,1,0
66.35017691080559,43.45309633044954,7031.532316430686,975.9447346617151,4,1
0.5061583846218687,86.95336718149798,416.9218837150554,445.32334507519596,1,0
16.080805141749867,18.06575413113032,787.8867187252952,405.97616282611074,0,0
54.87337893665861,94.76861770642796,503.61914273062007,1959.1304165820657,1,0
69.18951976926932,21.877170841087967,1768.6321831187406,770.7058342219729,0,0
65.19612595026005,32.622050698093155,4609.79367720428,1059.9790929780524,1,1
22.42693094605598,75.61922341067805,1321.3182153766402,516.8859871289354,1,0
71.2179221347536,39.37551415654067,4680.113850206724,925.9035129081334,1,0
23.724908749680008,60.82113767664467,3596.645098089374,487.07657948498064,1,0
32.539969815926774,44.45735010694285,6269.7217460457505,1001.121720739292,2,0
74.64914051180241,74.23699370897819,2346.9500189238593,565.7665224504796,2,1
64.96328990472146,22.833125236861086,2934.9682282172466,824.2133138588264,2,1
84.9223410494178,5.8457987236877,193.51783383474523,551.6564187958248,0,0
65.76128923003434,29.992939747306625,4786.761143616211,964.6457950255032,2,0
56.830860333547164,47.43086648684303,9001.845054152502,1582.7378854325339,4,1
9.367476782809248,16.80200521926786,445.8141178831561,408.16800178557025,1,0
36.77158030594335,35.47972896563887,6169.5084069280665,1122.8511301315148,3,1
26.520236768172545,39.998301829356855,4330.038061849615,630.2456403170505,3,1
24.398964337908357,5.739184368827354,646.3864296780062,309.541951031027,1,0
97.30105547524455,58.33072481842046,823.0970077039909,605.3329259887335,0,0
39.30977246667604,88.43434279712875,1083.8963873472742,1297.6475021371364,0,0
89.20465551771133,15.174291295305242,266.86760348214546,367.51474045761665,0,0
63.11386259972629,59.7808013401514,7240.98677244795,1228.9342295615338,1,1
79.48113035416485,66.47392049108463,2321.5984695362476,517.0821362035921,0,0
50.26370931051921,41.93346804192883,9393.542332966972,2121.095098842556,6,0
57.69038846263591,70.109758736427,5686.530302158909,1659.799545915831,1,1
49.25176938188639,41.0731543491012,9595.333215899669,1995.65555312199,3,1
19.52429877980445,50.46372879774349,2671.9268704302726,499.15800394810077,3,0
72.24521152615053,0.735304455442698,222.5770083190713,674.6108366968797,0,0
28.07723624408558,69.17201141346888,3191.2556554879507,594.311049538224,2,0
2.431596643145384,66.13426789447244,608.1134876801763,414.76104679221146,0,0
64.54722959071678,3.8400877326344562,49.914984951653764,1081.658048330863,0,0
17.711067940704893,36.82501073951331,2290.5876695211527,493.7202012909104,0,1
94.04585843529144,97.90318407916673,-138.77010874134075,503.4486727483413,0,0
95.39285770025873,42.07365625686168,483.3213900141517,608.9883043905306,1,0
91.48643902204485,50.19454051318417,729.2007309316939,488.8869494030404,0,0
37.01587002554444,90.99301581597186,851.8311818341485,1147.1693208263036,0,0
1.5456616528867428,71.72618758657563,619.9234115991143,440.047012364417,0,0
92.83185625877253,58.20701311242236,920.3551655363574,543.2297253253097,1,0
42.81841483173143,79.78046813410725,3282.4774903608686,1694.0195508167217,4,0
96.66548190436696,86.43662664559733,624.4435484076779,590.1055253658809,0,0
96.36199770892529,45.68880717372669,744.477097978623,442.119375442355,0,0
85.300945546736,47.51083649318354,1922.318668826571,457.1701663602992,0,0
29.444889206958567,38.60509356518358,5153.701877942077,760.6052053973732,4,0
38.50977286019253,96.67061400184606,393.7449772015192,1300.400159286372,0,0
85.11366715168569,69.71662542903503,1165.785139892171,412.53124382728396,0,0
31.692200515627768,8.322306620807229,294.0397398276105,911.371208922292,0,0
16.94927466860925,86.29596233130185,769.7186016175023,336.52410678834815,0,0
55.68012624583501,48.05599408362681,9443.66029239488,1854.959085608929,4,1
93.6154774160781,6.875390642248746,145.35040624980874,373.58978486938867,0,0
69.6029796674973,54.971725516331105,5686.704189605504,908.1851363025269,0,0
57.0061170089365,41.716427897570206,8762.610029060777,1519.0940026090684,0,1
9.717649377076853,87.7749404862625,-7.546943428801569,615.6743409218911,0,0
61.500722669916975,20.399460360938736,2792.4021781272304,1266.080725080544,3,1
99.00538501042632,82.6464609492183,394.47809900828537,463.3488892012493,0,0
14.008401523652402,55.768869118545275,2137.013945666126,520.8473500125049,3,0
51.832965236373674,5.461030321346905,827.6057547448872,2038.2022919949404,0,0
87.73730719279554,97.18453013254846,-426.14309453184194,410.7724670723746,0,0
74.07686177542044,51.26152441031999,5733.305264865049,501.08190639261426,0,0
69.7015740995268,29.08768542315825,4087.2424797243307,780.3526272196638,1,0
70.24840839871092,46.94068419892581,6137.109255174903,522.3699498405521,3,0
35.94911512197552,85.7857783517489,1350.249242369693,1000.540245218809,1,0
29.359184426449335,30.49031243850635,3614.1669596272022,982.286076884199,2,0
80.93611554785136,19.26763964867003,765.3517523243729,415.7271798883881,1,0
81.01133946791808,12.907124693088146,917.4264379395361,627.0202208162087,3,0
86.70723185801037,29.785939839021125,1192.295977938346,443.1840381002407,0,0
91.32405525564712,78.00480870400435,208.5653970754268,551.1982230306232,1,0
51.13423988609378,47.16263651952617,9742.737792232703,2055.817784530884,6,1
50.15162946871996,22.748160369353997,4288.380627783318,2112.7232472109495,2,0
79.82951789667752,16.61849996097492,1296.6580495363746,497.5099822917521,0,0
64.99639307777652,33.27294765103791,5779.85189238038,1186.130678650708,4,1
70.19668772577033,93.99243728857088,761.5870236907954,636.2009112998387,0,0
79.57926694361011,34.30267125900244,2386.057714159715,542.3105782155499,2,0
89.00053418175663,98.81240759546354,-896.4548293514129,525.2744707599177,0,0
33.79951568515358,48.523045576535615,7272.6624138076,791.612160958136,5,1
37.5582952639944,17.916391829015087,2275.390294933114,1163.1736245016075,3,0
9.3981939840869,89.11400917935094,230.16069714874058,516.5461748364056,0,0
57.8280140996174,46.03553731348269,9098.59787461373,1560.9382006515996,3,1
3.5942273796742086,70.96713435045244,-6.7858756487763685,744.1240072877828,0,0
46.55980181324602,98.37115832091517,696.1416568898505,1829.9506050677219,2,0
54.26446347075766,5.0175350319974,968.9138805734847,1987.5672891669433,0,0
28.65412521282844,9.669455978756714,945.3984848779352,739.3438117621204,0,0
59.08332605690107,72.04567414627562,5197.229265590182,1491.5697596584996,3,1
3.050024993904943,28.1825003295472,531.9259825972853,413.50361426633975,0,0
3.7348188749214417,18.430139695009906,75.12378410555672,423.2082064987747,0,0
82.26005606596583,3.9361879819729495,170.6745612252102,456.4487428946898,0,0
36.019064141126286,2.1846711986201806,476.8326160404055,885.8960478289617,0,0
12.706051265188478,77.4485603119791,717.7168040803446,401.0853933500697,0,0
52.224326005480435,13.443342736955,2169.4197471280963,1815.1003719753885,0,0
76.99935530986109,46.77206159711509,4161.465447582657,673.7764358980507,7,0
21.582102749684317,60.5896815179483,3790.68612159827,588.2983502483219,2,0
62.28904758190003,42.835180056884624,8427.05303323876,1283.5404002002567,2,1
8.5347464993768,2.7106652336233106,95.11531321440953,559.1602289282405,1,1
5.16817211686077,78.35015025879089,-854.1218327507079,516.7615756904614,0,0
53.1354631568148,1.0513224541653488,865.3213422766296,2074.117440228741,0,0
54.06351216101065,76.1889894377484,3994.1485030925764,1820.0571154551353,3,0
63.742990149820656,89.33044937881228,901.6821047456378,1094.06605448034,1,0
72.60913337226616,43.28399210571723,4869.478948709078,691.1435201209785,0,0
97.58520794625346,53.554247309779825,446.63464121870936,367.89723670935825,0,0
51.630034830119534,47.698339261765376,10084.740460369041,2289.8630735385696,3,0
32.2956472941246,38.920861862343884,5329.199946254643,815.7929413587577,3,1
79.51861947687037,88.74245353703603,192.07801484213536,533.4290286772473,0,0
27.083225126207424,89.39335106699905,848.4601572205252,734.250464926663,0,0
43.89714207056361,33.581636464153455,7001.539794374449,1836.6265187440279,3,0
7.845638134226595,61.5069754014698,1111.7413287777304,504.01548736245,0,0
2.535074341545751,92.69075621458641,-174.79336552286773,513.0321720458722,0,0
96.26484146779251,96.20584989413516,-245.72534195648413,349.61889074532803,0,0
83.59801205122058,50.895904042204755,2284.4758956574583,449.6607492120321,1,1
69.59742060936979,45.28248052843268,6089.587271934982,771.5667167225887,4,1
40.89529444142699,27.869431592852578,5333.544080507818,1535.4165726727952,4,0
17.329432007084577,95.887187319041,-424.7877355524936,629.3332211458732,0,0
15.643704267108605,14.281430447286736,397.89355175553015,492.0517729448928,1,0
25.024289816459532,57.9829576047725,3834.3903095890264,427.57797859306777,2,1
54.92266647061205,28.255026751863888,4876.537680735035,1934.5070646290387,6,0
71.45959227000624,27.90082903477966,3344.1589589574805,793.6111232870923,1,0
66.01973767177313,40.496858737618844,6644.60230137591,1005.5646014895656,4,1
27.993389694594285,99.87929358156545,378.3129854946054,616.8251972946039,0,0
95.48652806631941,5.4966306839822066,339.63861172110643,604.4868290751026,0,0
73.78969166957685,57.85418182035315,4419.3480288743185,931.4327133529307,1,0
55.43540525114007,8.257215803527718,961.7388901151044,1805.5265679803585,0,0
61.17207462343522,15.452082999051896,2580.126086949172,1172.4604822442393,2,0
41.96000624277899,43.95629417728987,8738.12398112176,1527.1069651953505,6,1
24.773098950115745,51.04601313464413,4727.945278620139,624.8025284859212,3,0
35.597267865126156,25.8792408364524,3730.477625567147,871.1916563687449,1,0
75.78461104643691,31.645713087441617,2304.395678723512,570.9406048401013,1,0
1.4393488629755868,8.696702025593305,-551.1973280420159,538.0450272249448,0,0
11.607264050691624,30.32197838442505,802.6409263974772,654.4569659815099,1,0
4.600264202175275,96.6558439380544,366.87727930904856,631.0696495038756,0,0
4.072880231897013,94.47073816724817,296.92783729341437,586.4979070880927,0,0
85.54605840110072,33.4878290136985,1739.9738278549564,286.43847109803085,1,0
70.36578593800236,57.08539362787616,5296.098861066413,780.6611539901052,6,0
47.41738290873252,90.95953911109443,1702.6798145240386,2021.3519544432188,3,0
9.783416065100148,0.6183822640896675,-226.6373326275788,526.055764906213,0,0
49.16158751168324,81.06835703375918,3053.4871217793343,1821.7150250050365,2,0
47.34717707805657,94.83695527889189,800.0935804036251,1870.4594035683392,0,0
17.320186991001517,9.132573433355706,274.0978039434972,390.5126018495331,0,0
43.385164923797305,16.144768603292103,2661.135537652777,1503.7465989668017,2,0
39.85047343973734,96.07463027713554,407.3922859145423,1395.901617977161,0,0
61.585009805221645,53.75401436403463,7902.992491075105,1186.9657353918071,8,0
63.50936508676438,1.4196634471723701,422.6085557929045,1364.8004448657568,0,0
4.530400977204452,25.763199876352914,242.07461111973151,483.1714026523209,0,0
37.46126146264712,44.99436742688596,8975.688361753639,1312.802807181557,7,0
62.58599157142364,69.29089110247676,5355.045108504736,1022.4727133909556,2,0
50.31362585800877,73.31603781367996,4945.039986527873,1946.2535139334682,4,1
85.64898411883223,99.54215129254561,-221.84582459566113,512.2987955280513,0,0
65.8693631618945,28.7511199383759,3587.1058183951786,835.0132193541332,3,0
16.29344270814297,53.82201018684752,2065.447106591955,462.89689076237937,2,0
7.056874740042984,53.332354785960504,1018.1812085186572,478.3533842326215,0,0
64.24192782063156,40.56452594472375,7371.374164319086,1020.6682830602991,2,1
2.6511310541621813,16.91618938424202,490.94169360601836,685.532173099581,0,0
58.57755812734633,97.74565631838425,596.5786968782064,1576.130759129398,0,0
94.02302414249576,85.3317186666586,89.35637854302259,548.0438930272793,0,0
57.5474177875879,49.83330282942372,9393.035498905372,1682.1926555159414,4,1
38.816992620652194,60.32454226840298,7330.26411964327,1363.9153373970591,5,0
64.32882184423532,22.72610535596623,3568.4627892663043,1029.058646349166,2,0
45.825289049151664,54.37870703917469,9496.035104533852,1842.747063552549,8,0
54.56167893159349,69.49701331214759,6032.264191316221,1868.459297447188,1,0
94.14648087765252,51.51670283865888,207.72056846718544,615.7683139670115,0,0
38.610263780077425,99.02851705849413,362.7088268731909,1396.7656658532549,0,0
96.11905638239142,61.13416562477262,850.788937486582,475.99624687192426,1,0
90.53506419560637,37.09737125921691,721.1431705997745,577.1900307442495,0,0
19.579113478929642,77.21520276158381,1020.8146451142907,495.21540872044494,0,0
6.9361300875165455,17.046251158164203,491.16593303980835,503.52801706423963,0,0
10.077800137742665,38.451581370626656,711.4828889331295,453.16674570810363,0,0
1.8221825651549728,34.69589503775858,727.3550873042745,481.849159685252,0,0
9.44429607559284,43.180709510777724,1047.7942643024662,634.5352876382312,1,0
68.30067734163569,78.17798259287262,2322.0761631138707,790.3241118012114,2,0
7.118864846022898,48.41730321634075,663.8011849833288,513.6807283341024,0,0
31.89756302937613,79.40144502659628,2366.7370696774983,646.6876554137468,0,0
84.48753109694546,57.64889031398659,2839.5972775270693,472.99631383174085,1,0
2.3271935735825866,34.206943465755536,661.8379078641094,475.8859274365245,0,0
81.44684825889358,80.99787436834724,614.7532238181158,427.76913612271136,1,0
28.185477477339994,23.828967055309157,2684.0551934971254,641.0803169653307,1,0
11.816482762165625,22.43829797997955,530.3419903917049,458.1053603508138,0,0
69.67371653641507,50.45029240548358,6575.031583897407,724.5762894431116,3,0
